,Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,lat,lon
1905,2209247,2022-01-10,Texas,Sherman,1701 Gallagher Dr,Dillingham Elementary School,0,0,0,0,0,,36.2452294,-101.8858689
1906,2209114,2022-01-10,Texas,Arlington,2000 Sam Houston Dr,Sam Houston High School,0,0,0,0,0,,32.7355816,-97.1071186
1907,2207822,2022-01-09,New York,Corona (Queens),101-01 Rockaway Blvd,John Adams High School,0,0,0,0,1,,40.7469593,-73.8601456
1908,2209410,2022-01-07,Kansas,Topeka,731 SW Fairlawn Rd,Landon Middle School,0,0,0,0,1,,39.049011,-95.677556
1909,2205656,2022-01-06,Missouri,Saint Louis,1731 S Broadway St,Lift for Life Academy,0,0,0,0,0,,38.6280278,-90.1910154
1910,2213167,2022-01-06,Ohio,Canton,1801 Schneider St. NE,Glenoak High School,0,0,0,0,1,,40.7985464,-81.3749508
1911,2205075,2022-01-05,South Carolina,Swansea,1195 IW Hutto Rd,Swansea High Freshmen Academy,0,0,0,0,1,,33.7382088,-81.0978734
1912,2204300,2022-01-04,Kentucky,Louisville,5901 Greenwood Rd,Pleasure Ridge Park High School,0,0,0,0,1,,38.2542376,-85.759407
1913,2204165,2022-01-04,Iowa,Dyersville,203 2nd St SW,St. Francis Xavier Elementry School,0,0,0,0,1,,42.4844602,-91.1211058
1914,2204018,2022-01-04,Illinois,Rockford,5110 Auburn St,Auburn High School,0,2,0,0,3,,42.2713945,-89.093966
1915,2200505,2021-12-30,Tennessee,Nashville,4820 Franklin Pike,John Overton High,0,0,0,0,2,,36.1622767,-86.7742984
1916,2200745,2021-12-29,North Carolina,Salisbury,2300 W Innes St,Catawba College,0,2,0,0,2,,35.6709727,-80.4742261
1917,2194948,2021-12-21,Indiana,Lafayette,4951 US-231,McCutcheon High School,0,0,0,0,1,,40.4191229,-86.8919011
1918,2195935,2021-12-20,Wisconsin,Green Bay,1415 E Walnut St,Green Bay East High School,0,0,0,0,2,,44.5126379,-88.0125794
1919,2191898,2021-12-17,Virginia,Richmond,302 Azalea Ave,Henrico High School,0,0,0,0,1,,37.5385087,-77.43428
1920,2191688,2021-12-17,Texas,Abilene,2650 S 32nd St,Alcorta Elementary School,0,0,0,0,0,,32.44645,-99.7475905
1921,2191673,2021-12-17,Iowa,Cedar Rapids,620 10th St SE,McKinnley Middle School,0,0,0,0,1,,41.9758872,-91.6704053
1922,2191667,2021-12-17,Tennessee,Hendersonville,204 Dolphus Dr,Lakeside Park Elementary,0,0,0,0,1,,36.3049177,-86.621443
1923,2191652,2021-12-17,Utah,Salt Lake City,840 S 1300 E,East High School,0,0,0,0,1,,40.7596198,-111.886797
1924,2191524,2021-12-17,Florida,Hollywood (Miramar),3601 SW 89th Ave,Miramar High School,0,0,0,0,1,,30.3781376,-86.3792319
1925,2191792,2021-12-16,South Carolina,Columbia,4800 Monticello Rd,Eau Claire High School,0,0,0,0,1,,34.0374165,-80.82240445378864
1926,2191127,2021-12-16,Illinois,Evanston,1600 Dodge Ave,Evanston Township High School,0,0,0,0,0,,42.0470043,-87.6846053
1927,2191050,2021-12-16,New York,Buffalo,2885 Main St,Bennett High School,0,0,0,0,1,,42.8867166,-78.8783922
1928,2190937,2021-12-16,Ohio,Blanchester,953 Cherry St,Blanchester High School,0,0,0,0,0,,39.2931174,-83.9888205
1929,2191234,2021-12-16,Washington,Lynnwood,6002 168th St SW,Meadowdale High School,0,0,0,0,1,,47.8278656,-122.3053932
1930,2190227,2021-12-15,Texas,San Antonio,9411 Military Dr W,Earl Warren HS,0,0,0,0,0,,29.4246002,-98.4951405
1931,2190956,2021-12-15,Florida,Lake Wales,1 Highlander Way,Lake Wales High School,0,0,0,0,1,,27.9014133,-81.5859099
1932,2193325,2021-12-15,Massachusetts,Worcester,299 Highland St,Doherty High School,0,0,0,0,0,,42.2625621,-71.8018877
1933,2190490,2021-12-15,Kentucky,Irvine,51 Patriot Drive,Estill County Middle School,0,0,0,0,1,,37.700638,-83.973813
1934,2190568,2021-12-15,North Carolina,East Bend,1431 Falcon Rd,Forbush Middle School,0,0,0,0,0,,36.216528,-80.512558
1935,2189764,2021-12-14,Virginia,Newport News,275 Menchville Rd,Menchville High School,1,0,0,0,1,,37.0914429,-76.5213892
1936,2190432,2021-12-14,South Carolina,Aiken,449 Rutland Dr,Aiken High School,0,0,0,0,1,,33.5723191,-81.6182086
1937,2189611,2021-12-14,Virginia,Hopewell,400 S Mesa Dr,Hopewell High School,0,0,0,0,1,,37.3043154,-77.2872001
1938,2191671,2021-12-14,Ohio,Columbus,1441 Bethel Rd,Centennial High School,0,0,0,0,1,,39.9622601,-83.0007065
1939,2189556,2021-12-14,South Carolina,North Charleston,6015 Murray Dr,Hanahan High School,0,0,0,0,1,,32.8546197,-79.9748103
1940,2188706,2021-12-13,North Carolina,Charlotte,2219 Senior Dr,West Charlotte High School,0,0,0,0,1,,35.2272086,-80.8430827
1941,2188893,2021-12-13,North Carolina,Raleigh,723 St Marys St,Broughton Magnet High School,0,0,0,0,3,,35.7803977,-78.6390989
1942,2189244,2021-12-13,Florida,Orlando,650 E River Falcons Way,East River High School,0,0,0,0,1,,28.5421109,-81.3790304
1943,2189268,2021-12-13,Florida,Lynn Haven,1903 FL-390,Mowat Middle School,0,0,0,0,3,,30.2454776,-85.648261
1944,2189547,2021-12-13,Utah,Salt Lake City,241 N 300 W,West High School,0,0,0,0,1,,40.7596198,-111.886797
1945,2188668,2021-12-13,Nevada,Las Vegas,2050 Sapphire Stone Ave,West Preparatory Academy,0,0,0,0,2,,36.1672559,-115.148516
1946,2189917,2021-12-13,Louisiana,Mangham,810 Main St,Mangham High School,0,0,0,0,1,,32.3090366,-91.7748485
1947,2187357,2021-12-11,Georgia,Gray,339 Railroad St,Jones County High School gym,0,0,0,0,1,,33.0095802,-83.5337816
1948,2191615,2021-12-11,South Carolina,Anderson,806 Pearman Dairy Rd,Westside High School,0,0,0,0,3,,34.5258335,-82.652962
1949,2188952,2021-12-10,Arkansas,Hot Springs National Park (Hot Springs),201 Emory St,World Class High School,0,0,0,0,1,,34.52907115,-93.03014017268711
1950,2187086,2021-12-10,Ohio,Columbus,3245 Oak Spring St,Mifflin High School,0,0,0,0,1,,39.9622601,-83.0007065
1951,2188533,2021-12-10,Wisconsin,Racine,2701 Drexel Ave,Mitchell Middle School,0,0,0,0,1,,42.7260523,-87.7825242
1952,2186811,2021-12-10,Florida,Seminole,8401 131st St N,Seminole High School,0,0,0,0,1,,28.7225829,-81.2353683
1953,2186738,2021-12-09,Virginia,Norfolk,2601 Corprew Ave,NSU Spartan Suites,0,0,0,0,1,,36.8448348,-76.2863999
1954,2185825,2021-12-09,Tennessee,Harrison,5728 TN-58,Central High School,0,0,0,0,1,,35.1275075,-85.13967800237529
1955,2187967,2021-12-09,Mississippi,Starkville,603 Yellow Jacket Dr,Starkville High School,0,0,0,0,1,,33.4503998,-88.8183872
1956,2185963,2021-12-09,North Carolina,Charlotte,2219 Senior Dr,West Charlotte High School,0,0,0,0,0,,35.2272086,-80.8430827
1957,2185936,2021-12-09,Alabama,Montgomery,225 Ann St,Lee High School,0,0,0,0,1,,32.3669656,-86.3006485
